"ID"	"logFC"	"P.Value"
"A_51_P393761"	"0.172242622"	"0.1648324078"
"A_55_P2127683"	"0.4074280768"	"0.0007730243"
"A_55_P2017870"	"0.0744166071"	"0.0174025748"
"A_30_P01021176"	"0.0551800415"	"2.28335990902037E-005"
"A_55_P2166543"	"0.0720945163"	"0.0001503692"
"A_55_P2002562"	"0.0318641253"	"0.0190869216"
"A_51_P348397"	"0.2134420944"	"0.000004504"
"A_52_P262676"	"0.3546360964"	"4.00823132771377E-005"
"A_30_P01032070"	"0.1636274621"	"0.4151066228"
"A_55_P1985554"	"0.070775847"	"0.1477673273"
"A_30_P01033325"	"0.1056038268"	"0.0004907794"
"A_51_P102507"	"0.1349445905"	"0.0080446139"
"A_55_P2076360"	"0.2967304221"	"0.5069404061"
"A_55_P1974690"	"0.1412648681"	"0.0019841757"
"A_55_P2070686"	"0.302323395"	"0.0011614348"
"A_51_P382912"	"0.1046555046"	"0.00057013"
"A_51_P358574"	"0.0495727034"	"0.2752308886"
"A_55_P2095354"	"0.094814397"	"0.5311072914"
"A_30_P01031663"	"0.8126423543"	"0.000000164"
"A_55_P1980551"	"0.0690112313"	"0.0239266642"
"A_55_P2128181"	"0.248721"	"0.0116335538"
"A_55_P2181904"	"0.133085825"	"0.6607006472"
"A_30_P01018860"	"0.0495408755"	"0.0787137942"
"A_55_P2174371"	"0.0346291759"	"0.1137258052"
"A_51_P210928"	"0.029840273"	"0.1512220128"
"A_51_P367060"	"0.9291819478"	"1.30456648872753E-013"
"A_51_P101660"	"0.028647532"	"0.3568072442"
"A_55_P2158112"	"0.0845173578"	"0.0002599716"
"A_51_P440047"	"0.2203880197"	"5.00236714318902E-010"
"A_55_P2097333"	"0.0454643873"	"0.7834931445"
"A_30_P01028243"	"0.0547432961"	"0.0260340098"
"A_52_P559566"	"0.061488379"	"0.4519298347"
"A_55_P1953419"	"0.0805741529"	"0.0247254995"
"A_51_P342786"	"0.2754045691"	"0.0134150122"
"A_30_P01028815"	"0.3113264434"	"0.1579834826"
"A_55_P2069995"	"0.3318232149"	"0.0089572773"
"A_55_P2101133"	"0.0436256685"	"0.0026324914"
"A_55_P2348409"	"0.0543198256"	"0.7975329222"
"A_55_P2181029"	"0.0369804951"	"0.60390876"
"A_55_P2287910"	"0.2403092646"	"0.0012865374"
"A_52_P920129"	"0.4667874751"	"1.37205879744044E-006"
"A_52_P57317"	"0.1211800932"	"0.0128961776"
"A_55_P2062797"	"0.3180916958"	"4.71331862462813E-006"
"A_55_P2016685"	"0.090099164"	"0.0002465387"
"A_55_P2001438"	"0.0564203584"	"0.0208237853"
"A_55_P2002792"	"0.015048299"	"0.8226786273"
"A_55_P2020743"	"0.1308066023"	"0.1831606126"
"A_30_P01029898"	"1.6140828761"	"1.42084325556855E-013"
"A_51_P195875"	"0.101637325"	"0.1932681905"
"A_55_P2061874"	"0.2963995189"	"1.16867192817686E-006"
"A_52_P385206"	"0.2124087225"	"0.0004141852"
"A_51_P114910"	"0.9899006468"	"1.95421609466603E-011"
"A_55_P2072080"	"0.0907854892"	"0.0782400487"
"A_55_P1997105"	"0.1604415333"	"0.2218921062"
"A_55_P2171116"	"5.1082617293"	"4.30154513530396E-011"
"A_51_P514712"	"5.7376072153"	"6.36476360456863E-020"
"A_55_P2025038"	"0.1168330803"	"0.046476788"
"A_55_P2105858"	"0.2225889384"	"4.6953329789018E-005"
"A_55_P2036220"	"0.2902788742"	"1.23196982573064E-009"
"A_55_P2069755"	"0.1264269287"	"4.46664200478866E-005"
"A_55_P2024302"	"0.0249614185"	"0.5662420197"
"A_51_P261107"	"0.5473814276"	"7.6509707822091E-009"
"A_55_P2147402"	"0.3903229482"	"0.0656394833"
"A_52_P428496"	"0.0818776272"	"0.0031074343"
"A_51_P143468"	"0.0506269067"	"0.0001506039"
"A_52_P18807"	"0.4052943386"	"0.019475812"
"A_30_P01029077"	"0.0495760857"	"0.721996691"
"A_55_P2104562"	"0.0491038476"	"0.1725133262"
"A_55_P2140147"	"0.1883823766"	"1.58262399275393E-005"
"A_55_P1965772"	"0.0603999973"	"0.7096475968"
"A_30_P01025641"	"0.1653029453"	"0.001477519"
"A_55_P2034928"	"0.581532844"	"5.723043080787E-007"
"A_30_P01031673"	"0.1457342182"	"0.1374151007"
"A_30_P01019332"	"0.2972205967"	"6.92891491074628E-010"
"A_55_P1967332"	"0.0184180994"	"0.1400954026"
"A_51_P137111"	"0.1277174173"	"0.0009529359"
"A_55_P2041011"	"0.0599757463"	"0.0572898913"
"A_52_P38208"	"0.658396506"	"1.3728384531171E-013"
"A_30_P01026872"	"0.4521311147"	"0.039928745"
"A_55_P2038358"	"0.258963016"	"0.0403031476"
"A_30_P01028309"	"0.3691110734"	"1.8599880438201E-011"
"A_55_P2429714"	"0.1499497392"	"0.0077421991"
"A_52_P434052"	"0.0775000546"	"0.0002241586"
"A_30_P01030206"	"0.4984220299"	"0.5721218997"
"A_55_P2011692"	"0.0525107162"	"0.1156705197"
"A_30_P01032966"	"0.1382099734"	"0.0047144467"
"A_55_P1962419"	"0.0630149627"	"0.0189664325"
"A_30_P01019511"	"0.259405486"	"0.256679474"
"A_52_P533083"	"0.0228302051"	"0.776196863"
"A_52_P104761"	"0.1293332126"	"0.0112649981"
"A_55_P2014229"	"0.3806187269"	"0.0007495063"
"A_51_P385849"	"0.2687301832"	"6.85614773164467E-007"
"A_51_P292754"	"0.1730848575"	"7.70969197012498E-006"
"A_30_P01026206"	"2.6914702141"	"3.12890205036425E-020"
"A_55_P2047673"	"0.0928438514"	"0.0003310356"
"A_55_P1994492"	"0.0384226404"	"0.2650462917"
"A_52_P508920"	"0.7072521951"	"2.60865880149169E-010"
"A_52_P174915"	"0.5626566912"	"9.22978600447403E-008"
"A_55_P1976690"	"0.0844021638"	"0.0191993874"
"A_30_P01023192"	"0.0928039228"	"0.5150555912"
"A_30_P01032630"	"0.1232262766"	"0.2630541713"
"A_55_P1991219"	"0.7833598634"	"0.000000001"
"A_55_P2003966"	"0.0977694214"	"0.0305780141"
"A_55_P2006236"	"0.6575574677"	"1.08337423893985E-005"
"A_51_P175758"	"0.1231556302"	"0.0002234863"
"A_30_P01026949"	"0.0417651237"	"0.3054315755"
"A_55_P2150906"	"0.0713331486"	"0.0270144652"
"A_52_P141136"	"0.2832668701"	"6.23925029537671E-005"
"A_52_P118310"	"0.1165628124"	"0.0280157819"
"A_55_P2050807"	"0.0938626026"	"9.15995484039422E-005"
"A_52_P38639"	"0.7778508021"	"2.59029146711028E-012"
"A_51_P401730"	"0.0759286588"	"8.67151062352347E-005"
"A_55_P2040011"	"0.1097479301"	"2.97822246490747E-005"
"A_55_P2004571"	"0.0536065312"	"0.0544089132"
"A_55_P2011819"	"0.0673904129"	"0.1881385266"
"A_51_P151271"	"0.171391567"	"0.0614953384"
"A_55_P2002379"	"0.1016968803"	"2.33163477424322E-005"
"A_55_P2113598"	"0.0857925649"	"0.2762059977"
"A_66_P114501"	"0.1414208494"	"0.000000203"
"A_55_P2064856"	"0.1688732273"	"0.4137143031"
"A_55_P2071731"	"0.1517170478"	"0.2653775829"
"A_55_P2097983"	"0.0975211111"	"0.181595947"
"A_51_P502119"	"0.1545412785"	"0.8972814414"
"A_66_P130310"	"0.8082345466"	"0.0028278916"
"A_51_P498631"	"0.1613020925"	"0.0615416367"
"A_55_P2042086"	"0.1857737226"	"0.0001598416"
"A_30_P01019953"	"0.136634114"	"0.3590394268"
"A_30_P01023995"	"0.0689076976"	"0.34116292"
"A_55_P1996683"	"0.2244288613"	"0.6024987283"
"A_55_P2156895"	"0.0449345029"	"0.5594010266"
"A_30_P01021976"	"0.0583258507"	"0.0216592893"
"A_52_P79385"	"0.0844237895"	"0.25144576"
"A_55_P2167803"	"0.1882077542"	"0.0028651495"
"A_55_P2173438"	"0.3564905192"	"2.29321215332753E-006"
"A_30_P01018064"	"0.0548385037"	"0.1675367571"
"A_55_P1985101"	"0.1659426703"	"0.3249517867"
"A_51_P484919"	"0.0615524741"	"0.0010685017"
"A_55_P2053057"	"0.0332323493"	"0.4831904055"
"A_55_P1993109"	"0.2670431051"	"5.06188965808927E-011"
"A_55_P2031100"	"0.1542763602"	"0.1289888544"
"A_52_P220485"	"0.0346326425"	"0.7187717501"
"A_55_P2088525"	"0.3645149864"	"2.47577930454933E-009"
"A_55_P2134122"	"0.1444655241"	"0.0049456102"
"A_55_P1977628"	"0.0295263121"	"0.2454202047"
"A_30_P01020011"	"0.1560218425"	"0.1269366674"
"A_55_P2017055"	"0.5334074765"	"4.82879521189392E-009"
"A_55_P2031177"	"0.1344243326"	"0.199821709"
"A_55_P2154982"	"0.0875188645"	"0.2313099084"
"A_30_P01032608"	"0.0677150116"	"0.4948853726"
"A_55_P2176688"	"0.0387597119"	"0.8049686316"
"A_51_P220993"	"0.2237937996"	"0.0014586705"
"A_30_P01022187"	"0.2954214513"	"1.07926735318141E-006"
"A_66_P112198"	"0.0860848168"	"0.5263122959"
"A_52_P198473"	"0.0991622248"	"0.0195813667"
"A_66_P138956"	"0.1934201937"	"0.5604244574"
"A_55_P2146254"	"7.8382473949"	"1.05391808117416E-014"
"A_51_P389864"	"0.3662188201"	"2.53108968751887E-008"
"A_30_P01021455"	"0.1073028736"	"0.0003674664"
"A_51_P363630"	"0.0269120352"	"0.0156014123"
"A_51_P292943"	"0.336128292"	"2.10424300222552E-012"
"A_66_P138046"	"0.201503511"	"0.1706248328"
"A_55_P1976033"	"0.089751409"	"0.1040045284"
"A_55_P2135698"	"0.0998499942"	"0.0028097365"
"A_30_P01022298"	"0.1053855099"	"0.0006732327"
"A_51_P285669"	"0.4050806648"	"1.15805522013463E-005"
"A_55_P1973583"	"0.0624854121"	"0.0491855938"
"A_51_P498212"	"0.050912233"	"0.1290294057"
"A_55_P2017850"	"0.0259505639"	"0.1949763783"
"A_55_P1986356"	"0.0740416515"	"0.5085717207"
"A_55_P2159522"	"0.1370992412"	"0.0883371028"
"A_55_P2075294"	"0.0606159272"	"0.1166272711"
"A_30_P01018076"	"0.0439806204"	"0.3365791382"
"A_55_P2036285"	"0.0727325147"	"0.0992922097"
"A_55_P2159890"	"0.0221445101"	"0.0670753562"
"A_30_P01026001"	"0.1543457089"	"0.5137174086"
"A_55_P2172121"	"0.2632176756"	"2.23900793972107E-005"
"A_65_P17700"	"0.1884414977"	"0.0658690363"
"A_30_P01017760"	"0.0683133219"	"0.0243519899"
"A_52_P460957"	"0.1605926721"	"4.10573276587015E-005"
"A_30_P01031915"	"0.2017843671"	"0.2497901862"
"A_55_P2186961"	"0.2589533669"	"2.13583828863461E-008"
"A_30_P01026658"	"0.1991951876"	"0.0001181314"
"A_51_P103780"	"0.0798785698"	"0.0001016707"
"A_51_P345902"	"0.0294092265"	"0.0663812698"
"A_30_P01020435"	"0.0319961676"	"0.3809787435"
"A_55_P1965378"	"0.1127294885"	"0.0011254903"
"A_55_P1967504"	"0.0650314121"	"9.18787768910096E-005"
"A_55_P2000148"	"0.2718412805"	"0.2836562132"
"A_55_P2143150"	"0.1365030587"	"0.0035048313"
"A_55_P2442017"	"0.0776853868"	"0.1644191823"
"A_55_P1979616"	"0.0614769359"	"0.1051719359"
"A_55_P2054511"	"0.1447309065"	"0.0032496754"
"A_55_P2030756"	"0.1070892527"	"0.0732430778"
"A_30_P01024935"	"0.2069491629"	"0.1110939605"
"A_55_P2051176"	"0.0093261438"	"0.3614985034"
"A_55_P2123002"	"0.0898508657"	"0.0006503064"
"A_51_P249848"	"0.1682319837"	"0.0003794215"
"A_52_P201531"	"0.0616524478"	"0.5203809978"
"A_52_P24631"	"1.1513321242"	"8.97625566033907E-010"
"A_51_P327021"	"0.1241747082"	"0.0052238863"
"A_52_P184149"	"0.2534003025"	"0.0051080982"
"A_55_P2058646"	"0.5592996562"	"1.84676569021458E-005"
"A_55_P2162364"	"0.0130207959"	"0.804994116"
"A_55_P2046328"	"0.0646647503"	"0.0404958074"
"A_66_P118759"	"0.1554882534"	"1.97962044794394E-006"
"A_55_P2029746"	"3.9521638582"	"3.22046196856883E-017"
"A_55_P2184676"	"0.2671248045"	"0.4929818016"
"A_30_P01029081"	"0.3374985322"	"0.5054307922"
"A_51_P237383"	"0.6149260179"	"0.000000792"
"A_55_P2143042"	"0.2579042537"	"0.0003908137"
"A_55_P2066304"	"0.2929467799"	"0.3843346939"
"A_55_P1959818"	"0.1356450015"	"0.4629501032"
"A_55_P1988358"	"0.0139079648"	"0.1216007409"
"A_52_P649724"	"0.0352890054"	"0.3940825034"
"A_55_P1965308"	"0.2207605846"	"2.96975170597832E-005"
"A_52_P224358"	"0.1113701199"	"0.0038349043"
"A_55_P2184741"	"0.2233025824"	"8.24928683198766E-011"
"A_55_P2002155"	"0.1315303655"	"0.0001980199"
"A_52_P211956"	"0.0645673447"	"0.2752607654"
"A_51_P318544"	"0.0321715948"	"0.0392946512"
"A_55_P1983253"	"0.1035492035"	"0.4099904636"
"A_55_P2006035"	"0.0538933092"	"0.3528166627"
"A_55_P2082625"	"0.1413120692"	"0.093050132"
"A_55_P2000399"	"0.1154178868"	"0.0042940579"
"A_30_P01021016"	"0.1000242946"	"0.7084518152"
"A_55_P1972653"	"0.1570609009"	"6.39880316933894E-009"
"A_55_P2075977"	"0.1062064108"	"0.4030595973"
"A_55_P1982737"	"0.0546559661"	"0.1300917726"
"A_55_P2027906"	"0.1377036534"	"5.65844927383354E-006"
"A_55_P2169440"	"0.0393641869"	"0.06199601"
"A_30_P01024959"	"0.0532297826"	"0.2417503117"
"A_66_P124958"	"0.328587159"	"2.1826678784174E-005"
"A_51_P168792"	"0.0612246399"	"0.172407147"
"A_52_P551526"	"0.1231793715"	"0.0013988526"
"A_55_P2067563"	"0.0992176414"	"0.002002882"
"A_51_P260169"	"0.072947592"	"0.0001070627"
"A_55_P2032081"	"0.6606962059"	"2.54379431945128E-008"
"A_55_P2026635"	"0.0906303149"	"3.16492222864574E-006"
"A_51_P208377"	"0.0676108727"	"1.68652594300991E-005"
"A_30_P01021470"	"0.2601081806"	"0.3670252217"
"A_55_P2061525"	"0.0970784758"	"0.0020988059"
"A_55_P2009813"	"0.1392637634"	"0.3695367469"
"A_55_P2313033"	"0.6881375265"	"6.11052233183933E-007"
"A_55_P2062084"	"0.1308261668"	"0.0004107019"
"A_51_P207988"	"0.1165934441"	"0.0410513427"
"A_55_P1991931"	"0.0634305374"	"0.0101321056"
"A_55_P2169514"	"0.1440535337"	"0.2380308155"
"A_30_P01028720"	"0.0864392602"	"0.6221720717"
"A_55_P2185712"	"0.1086954629"	"0.0299802306"
"A_51_P189722"	"0.0397611153"	"0.0220280498"
"A_55_P2001633"	"0.0758363464"	"0.3869107418"
"A_55_P2016540"	"0.2665313709"	"3.497971734673E-009"
"A_55_P2068862"	"0.136233193"	"2.70425609759214E-006"
"A_55_P2065239"	"0.0673906822"	"0.0038350689"
"A_55_P2172440"	"0.4231609671"	"4.26637604074199E-010"
"A_55_P2088910"	"0.1208107294"	"0.2449942786"
"A_55_P2166513"	"0.0868976581"	"0.1603254269"
"A_30_P01028297"	"0.3323986425"	"1.205680334681E-007"
"A_55_P2079020"	"0.2112981914"	"0.4108240214"
"A_30_P01022224"	"0.01717026"	"0.8237469758"
"A_51_P102355"	"0.054150204"	"0.2964226117"
"A_51_P343913"	"0.1598017824"	"0.000566454"
"A_30_P01024921"	"0.1816831613"	"0.0002302097"
"A_55_P1990740"	"0.1296307694"	"0.5105985847"
"A_55_P2055854"	"0.9275392702"	"3.14997953417433E-008"
"A_51_P351137"	"0.1590831351"	"0.0251631805"
"A_51_P339822"	"0.8935449692"	"9.47440617439507E-012"
"A_30_P01026496"	"0.1117732787"	"0.2155712877"
"A_30_P01018463"	"0.1046732208"	"0.6175998193"
"A_52_P243599"	"0.2902336679"	"0.0223015867"
"A_51_P245102"	"0.418317981"	"0.4232460253"
"A_51_P333349"	"0.4802887385"	"1.15662759307859E-006"
"A_55_P2159575"	"0.1890717423"	"0.0003268087"
"A_55_P1989563"	"0.2536525371"	"0.0298671221"
"A_30_P01030387"	"1.5608024892"	"1.16561635773586E-010"
"A_66_P126425"	"0.0389014521"	"0.1761061643"
"A_55_P2306893"	"0.3256884659"	"1.47857173874733E-006"
"A_51_P498023"	"0.0667991123"	"0.0013272375"
"A_30_P01031521"	"0.2490197502"	"0.3470340319"
"A_55_P2176300"	"0.1011100721"	"0.039060576"
"A_52_P660385"	"0.0360712371"	"0.2425735172"
"A_55_P2070983"	"0.041950232"	"0.0893142023"
"A_51_P262670"	"0.8081722042"	"3.88038519121258E-005"
"A_55_P1979252"	"0.1085150249"	"1.61413292045085E-008"
"A_55_P2081483"	"0.0361978679"	"0.0175173931"
"A_51_P116447"	"0.1164547831"	"0.1090332838"
"A_51_P104608"	"0.1143732614"	"9.41753582768716E-006"
"A_51_P306017"	"0.1046144485"	"0.0105578536"
"A_55_P2175832"	"0.0610243055"	"0.1083830528"
"A_30_P01026630"	"0.2227471343"	"0.6698331718"
"A_55_P2258366"	"0.2040860621"	"0.438685284"
"A_51_P228295"	"0.7505854782"	"3.37214301248573E-013"
"A_55_P2068506"	"0.1374781284"	"0.8319209031"
"A_55_P1977071"	"0.1882936743"	"0.7104340977"
"A_51_P292016"	"0.1380263973"	"0.3971970124"
"A_30_P01024449"	"0.206309792"	"8.18368288662163E-005"
"A_51_P494481"	"0.0707971074"	"0.1139679389"
"A_30_P01021349"	"0.1072070704"	"0.6539816656"
"A_30_P01025662"	"0.1734495606"	"0.2693772402"
"A_51_P347177"	"0.1277761567"	"9.97844543586376E-005"
"A_51_P272250"	"0.050696041"	"0.0001078762"
"A_55_P1955627"	"0.1133802909"	"0.0080518647"
"A_52_P311245"	"0.0358269714"	"0.1126788122"
"A_55_P1977204"	"0.0241907081"	"0.3493110688"
"A_52_P406507"	"0.0984859686"	"0.0965080071"
"A_55_P2108754"	"0.1412164157"	"0.0015815187"
"A_51_P143470"	"0.0689614888"	"0.0041916944"
"A_52_P105840"	"0.0228482256"	"0.2354926509"
"A_52_P645632"	"0.1632460708"	"0.0020948342"
"A_55_P2115057"	"0.2562196829"	"0.0008002268"
"A_55_P2113359"	"0.1761313515"	"4.64582499083646E-008"
"A_55_P2074703"	"0.0617764724"	"0.2806609382"
"A_55_P2064567"	"0.1240693388"	"0.0086686672"
"A_55_P2044414"	"0.1061553203"	"0.0007724215"
"A_55_P2016459"	"3.150869699"	"5.78285047419773E-027"
"A_55_P2028961"	"0.0944402136"	"0.0010223195"
"A_52_P72497"	"0.0377130071"	"0.0228548184"
"A_55_P1980411"	"0.0500353775"	"0.0144995698"
"A_55_P2007871"	"0.418947729"	"1.24678258043605E-012"
"A_55_P2181114"	"0.0430480509"	"0.2017444696"
"A_55_P2073308"	"0.0932595146"	"0.0006102566"
"A_55_P2349148"	"0.5633681593"	"6.00308848229305E-012"
"A_30_P01021905"	"0.0928032026"	"0.0081123702"
"A_30_P01033215"	"0.0431141376"	"0.4377966554"
"A_66_P124677"	"0.4524418954"	"1.83496673965274E-011"
"A_55_P2127860"	"0.0669237364"	"0.3534600869"
"A_51_P459489"	"0.097564045"	"0.5526334903"
"A_55_P2018345"	"0.2280096803"	"1.13858767842303E-008"
"A_55_P2059090"	"0.1014912688"	"0.0076373892"
"A_66_P106072"	"0.1733029868"	"2.00568465841749E-005"
"A_51_P158073"	"0.1665838334"	"0.0070694041"
"A_55_P1988985"	"0.0667070882"	"0.4634304261"
"A_55_P1957363"	"0.1472328967"	"0.0060636945"
"A_55_P2050799"	"0.2060362242"	"1.9335275294944E-008"
"A_30_P01027015"	"0.9021103687"	"1.55847670821101E-011"
"A_30_P01025832"	"0.5410620477"	"0.0771981607"
"A_30_P01021218"	"0.2784818866"	"0.0005814965"
"A_55_P1975665"	"0.0643416649"	"0.2021826629"
"A_52_P625270"	"0.0371689529"	"0.3735838135"
"A_30_P01030010"	"0.0613196159"	"0.5389614083"
"A_55_P1992495"	"0.0865052335"	"0.4795110905"
"A_30_P01028839"	"0.1820543623"	"0.6625683645"
"A_55_P1961466"	"0.0869627178"	"0.0021997664"
"A_55_P1974233"	"0.0860827514"	"0.0003220089"
"A_55_P2117243"	"1.3573593496"	"1.81952661635295E-010"
"A_52_P294261"	"0.1931616086"	"0.0011265118"
"A_30_P01019217"	"0.0681330432"	"0.7285949221"
"A_55_P2135271"	"0.0971772488"	"0.0014308359"
"A_51_P355360"	"0.4953224431"	"3.4353054268369E-010"
"A_52_P35377"	"0.0792075379"	"0.1213142727"
"A_30_P01030036"	"0.0337043495"	"0.2050969308"
"A_55_P2083794"	"0.8364974913"	"5.64411859610694E-014"
"A_55_P2088145"	"5.2002976627"	"1.76079194742486E-013"
"A_30_P01019280"	"0.8625057602"	"0.5608352397"
"A_51_P291839"	"0.1054000165"	"2.80431176404685E-006"
"A_52_P254149"	"0.1709406495"	"0.0010091093"
"A_51_P336635"	"0.2070692307"	"0.000000242"
"A_52_P627816"	"0.4105486121"	"6.66835526271324E-009"
"A_55_P1957004"	"0.1329813483"	"5.77110451460927E-007"
"A_51_P155142"	"0.0908743371"	"0.4774786562"
"A_52_P87804"	"0.5482866758"	"1.92074287260639E-012"
"A_55_P1986591"	"0.1493068889"	"0.5038526351"
"A_55_P1987284"	"0.0683840098"	"0.1226247772"
"A_55_P1973882"	"0.2912357227"	"0.5209092933"
"A_55_P2156731"	"0.455408941"	"0.0006860904"
"A_30_P01027764"	"0.0886243716"	"0.0494183985"
"A_55_P1971647"	"0.1025125278"	"0.2241751043"
"A_30_P01028608"	"0.0878438557"	"0.4279882784"
"A_55_P2263053"	"0.2000769568"	"0.0007196561"
"A_55_P2078395"	"0.0717506071"	"0.0484101795"
"A_51_P421140"	"5.4919174209"	"3.5323510364252E-010"
"A_66_P101942"	"15.1116044638"	"3.91348413528559E-022"
"A_55_P1962284"	"0.5465119989"	"0.000174393"
"A_66_P113760"	"0.1597471625"	"6.84448437891553E-005"
"A_55_P1953508"	"0.1260590187"	"0.0012133563"
"A_55_P1989061"	"0.319279763"	"9.61897867028883E-005"
"A_55_P1955715"	"0.1056507616"	"0.0002085882"
"A_55_P2019083"	"0.2905246318"	"6.39883556368393E-007"
"A_52_P171791"	"0.0522115439"	"0.0408782807"
"A_55_P1961736"	"0.4057645042"	"5.89582856935083E-011"
"A_51_P146560"	"0.0730925321"	"0.3386367179"
"A_55_P2030183"	"1.5734993015"	"5.2611241822623E-008"
"A_55_P2051229"	"7.0651977282"	"3.83062377725379E-021"
"A_30_P01020686"	"0.0982250785"	"0.0022981902"
"A_55_P2108678"	"0.1476847452"	"4.77718082165628E-005"
"A_51_P472274"	"0.2340014856"	"0.0001672176"
"A_30_P01033636"	"0.1175587835"	"0.5106549548"
"A_30_P01022779"	"0.2062165443"	"6.48823986259896E-008"
"A_55_P2085761"	"0.0155195748"	"0.3979360648"
"A_55_P2179493"	"0.1210083605"	"0.3740758832"
"A_30_P01025896"	"0.046593877"	"0.3793170367"
"A_55_P2044547"	"0.0587092272"	"0.0518275887"
"A_51_P427828"	"0.1359247094"	"0.0006796968"
"A_55_P2003043"	"0.0849667347"	"0.0742914286"
"A_55_P1958867"	"0.1253895005"	"3.69877463677584E-007"
"A_55_P1999349"	"0.1822035797"	"6.65205871634406E-005"
"A_55_P2078623"	"0.1388548876"	"1.75449116524784E-005"
"A_55_P2012542"	"0.1188344016"	"0.6223930195"
"A_66_P106095"	"0.0754637132"	"0.0276507467"
"A_55_P2102738"	"0.0712309711"	"0.0972819492"
"A_55_P2036967"	"0.0499051852"	"0.4202572329"
"A_51_P510402"	"0.0797999557"	"0.0429202022"
"A_55_P2021423"	"0.0615874646"	"0.2695171316"
"A_52_P568781"	"0.0963399626"	"0.2032228359"
"A_55_P2178207"	"0.45239219"	"1.11298592543462E-007"
"A_52_P299053"	"0.0682420013"	"0.2530201106"
"A_51_P234253"	"0.2385909125"	"3.72413501043867E-008"
"A_52_P20727"	"0.2834092547"	"3.95262397636656E-006"
"A_51_P265495"	"2.462655208"	"3.14038895767406E-012"
"A_55_P2128169"	"0.1293712667"	"0.0002968276"
"A_55_P2052252"	"0.0173197748"	"0.6144670183"
"A_51_P388374"	"0.0449576216"	"2.23533682644479E-005"
"A_55_P1990314"	"0.1233505902"	"0.0018238892"
"A_55_P2134496"	"0.0720993379"	"3.68670135196107E-007"
"A_30_P01019800"	"0.1255865857"	"0.127960994"
"A_55_P2002351"	"0.0225266704"	"0.4065156294"
"A_30_P01029541"	"0.0885906639"	"0.5457759291"
"A_51_P245525"	"0.0655023081"	"0.0177979312"
"A_55_P2011712"	"0.2354130307"	"0.4933062396"
"A_52_P276607"	"0.137663245"	"1.63010671001715E-006"
"A_51_P514412"	"0.1118599798"	"0.0409485099"
"A_51_P515605"	"3.1240649707"	"1.92467417397421E-006"
"A_30_P01029301"	"0.1620015841"	"0.0771411055"
"A_52_P676063"	"0.1763512615"	"4.97253334670142E-005"
"A_30_P01032214"	"0.2901954217"	"2.69616713334605E-010"
"A_55_P2021560"	"0.049359972"	"0.6472941076"
"A_55_P2072955"	"0.1066460383"	"0.2778247715"
"A_30_P01026544"	"0.107890613"	"0.6141030613"
"A_55_P2155827"	"0.0814765619"	"6.81641064878022E-005"
"A_55_P2143517"	"0.8113356483"	"0.0003388426"
"A_51_P448203"	"0.2598259454"	"0.0011625089"
"A_55_P2063626"	"0.7655579719"	"9.71317613975583E-007"
"A_30_P01027042"	"0.5742494506"	"3.78335275608505E-008"
"A_30_P01031356"	"0.5403225758"	"0.3389026223"
"A_51_P108020"	"0.2010891134"	"7.75767526024347E-005"
"A_30_P01025728"	"0.0717152745"	"0.5549713167"
"A_55_P2156761"	"0.3947024742"	"0.6886703837"
"A_30_P01025442"	"0.045220235"	"0.3773690223"
"A_55_P1953894"	"0.087509962"	"0.0178108979"
"A_30_P01019328"	"0.1304098448"	"0.0008158385"
"A_30_P01032761"	"0.3680457874"	"0.8831849805"
"A_55_P2044439"	"0.4040675001"	"1.0386417371605E-005"
"A_55_P2045278"	"0.0806455616"	"0.0338586911"
"A_55_P2022861"	"0.4164397226"	"0.000000012"
"A_55_P2393021"	"0.1144329223"	"0.2926243534"
"A_30_P01031333"	"0.1434787291"	"0.0189796938"
"A_55_P1983209"	"0.1913987025"	"8.24531021651718E-009"
"A_52_P541157"	"0.0636534783"	"0.109843259"
"A_30_P01028205"	"0.1934878759"	"3.30985214600057E-009"
"A_55_P1984366"	"0.1862438944"	"0.0153221252"
"A_51_P150394"	"0.0372037513"	"0.0130642044"
"A_55_P2168722"	"0.2444083201"	"0.0001584587"
"A_55_P2176035"	"0.0555513161"	"0.8697110249"
"A_52_P331901"	"0.0364364928"	"0.2023828636"
"A_30_P01025883"	"0.3269405888"	"7.17834285555899E-008"
"A_51_P214663"	"0.1050182517"	"0.0003452056"
"A_51_P114854"	"0.0486775307"	"0.0001618897"
"A_55_P2094966"	"0.0632329248"	"0.0443363514"
"A_51_P142091"	"0.1871246733"	"8.84542762968147E-010"
"A_55_P2113683"	"0.1834381837"	"0.0002217522"
"A_55_P2152292"	"0.1009495164"	"0.0512839808"
"A_55_P2043932"	"0.1684076259"	"0.00109906"
"A_55_P2169586"	"0.3978492972"	"0.0003790741"
"A_30_P01019116"	"0.0602963174"	"0.4923471708"
"A_30_P01022046"	"0.0506581489"	"0.0234290512"
"A_51_P496432"	"0.1555423511"	"0.0018364666"
